Time Step;Label Index;Name (NA);Voxel count;Volume (mm³);Center Of Mass X (mm);Center Of Mass Y (mm);Center Of Mass Z (mm)
0;1;;1.0;6.177438113529438e-11;0.5939792559418243;0.3413873628039958;0.12375886797409048
0;2;;1.0;6.177438113529438e-11;1.287785099390753;0.3297207827978105;0.12455484749409047
0;3;;1.0;6.177438113529438e-11;1.1644926912257174;1.26725181436096;0.12535082701409048
0;4;;1.0;6.177438113529438e-11;1.0308345845414386;0.7382708606900514;0.11739103181409048
0;5;;1.0;6.177438113529438e-11;0.4802941714211922;0.8928424972163266;0.12137092941409049
0;6;;1.0;6.177438113529438e-11;0.4875412381030288;0.36903299674553464;0.11659505229409048
0;7;;1.0;6.177438113529438e-11;0.9105374580618344;1.0831461444341657;0.12057494989409048
0;8;;1.0;6.177438113529438e-11;1.3333252594201808;0.40763910800209335;0.12375886797409048
0;9;;1.0;6.177438113529438e-11;0.5231659036577987;0.2789492590298961;0.11659505229409048
0;10;;1.0;6.177438113529438e-11;0.6405366311989912;1.15877968788962;0.1353005710140905
0;11;;1.0;6.177438113529438e-11;0.7658681801296459;1.0538962612045177;0.13888247885409047
0;12;;1.0;6.177438113529438e-11;0.8133526131556409;0.3503794635862516;0.12734077581409048
0;13;;1.0;6.177438113529438e-11;0.5694860615751618;0.23113951068763725;0.1353005710140905
0;14;;1.0;6.177438113529438e-11;0.720360185407762;1.241824961705927;0.12893273485409049
0;15;;1.0;6.177438113529438e-11;0.8417394744706461;0.23816074483018815;0.12734077581409048
0;16;;1.0;6.177438113529438e-11;0.5058790752248458;0.4183808153894722;0.11818701133409049
0;17;;1.0;6.177438113529438e-11;1.1451004788468362;0.23885948431499632;0.11420711373409048
0;18;;1.0;6.177438113529438e-11;1.3873183152231225;0.3926236166117353;0.1309226836540905
0;19;;1.0;6.177438113529438e-11;0.5541628842578379;0.35731862330111563;0.13370861197409048
0;20;;1.0;6.177438113529438e-11;0.6402629808313516;0.5473985560822542;0.12296288845409047
0;21;;1.0;6.177438113529438e-11;0.44461031217893376;0.7349676096853878;0.13888247885409047
0;22;;1.0;6.177438113529438e-11;1.380549682501937;0.45047716730458703;0.13808649933409048
0;23;;1.0;6.177438113529438e-11;1.1367050064014101;1.0862816363899201;0.1265447962940905
0;24;;1.0;6.177438113529438e-11;0.7733401355250451;0.7143238113660728;0.11898299085409048
0;25;;1.0;6.177438113529438e-11;0.49538305537706173;0.8183588751319036;0.13331062221409049
0;26;;1.0;6.177438113529438e-11;0.7744171452083335;0.8284677006775106;0.12296288845409047
0;27;;1.0;6.177438113529438e-11;0.706325550475528;0.9286729062346929;0.12017696013409047
0;28;;1.0;6.177438113529438e-11;0.8448221478148497;0.24233424738139117;0.12256489869409047
0;29;;1.0;6.177438113529438e-11;1.0572649864394559;1.036534182310815;0.11619706253409048
0;30;;1.0;6.177438113529438e-11;1.104994287066137;0.41214837858486614;0.13689253005409047
0;31;;1.0;6.177438113529438e-11;0.49955949292929647;0.35131701420581635;0.11579907277409049
0;32;;1.0;6.177438113529438e-11;1.2281364109878994;0.3895452001303671;0.11500309325409049
0;33;;1.0;6.177438113529438e-11;0.7904229233388674;1.0889525411251357;0.12972871437409048
0;34;;1.0;6.177438113529438e-11;0.7195627219659857;0.4028525862921259;0.12375886797409048
0;35;;1.0;6.177438113529438e-11;1.1347235893479095;0.5714779990839156;0.13848448909409047
0;36;;1.0;6.177438113529438e-11;0.7314938695451205;0.40833123408179767;0.13689253005409047
0;37;;1.0;6.177438113529438e-11;0.7264299213532359;0.1993660345744042;0.13370861197409048
0;38;;1.0;6.177438113529438e-11;1.2635777418121512;1.2018071449345398;0.13848448909409047
0;39;;1.0;6.177438113529438e-11;1.1226827160678086;0.39742635510635327;0.11739103181409048
0;40;;1.0;6.177438113529438e-11;0.7053689989106481;0.36727218927446376;0.11977897037409048
0;41;;1.0;6.177438113529438e-11;0.8250363957731993;0.2898653745761099;0.12176891917409048
0;42;;1.0;6.177438113529438e-11;1.1295810533770834;0.40303974386136215;0.11818701133409049
0;43;;1.0;6.177438113529438e-11;1.3258321555463188;0.4855585889977924;0.12893273485409049
0;44;;1.0;6.177438113529438e-11;1.3883409677624923;0.9791886747496429;0.11500309325409049
0;45;;1.0;6.177438113529438e-11;1.3423660144712808;0.45396670572564346;0.1301267041340905
0;46;;1.0;6.177438113529438e-11;0.6631031922735304;1.211838554922947;0.11699304205409049
0;47;;1.0;6.177438113529438e-11;0.5169445876442835;0.5028968247296108;0.13331062221409049
0;48;;1.0;6.177438113529438e-11;0.7315930210068551;0.44607774584831544;0.12893273485409049
0;49;;1.0;6.177438113529438e-11;0.8302199169037918;0.3048386015515647;0.12972871437409048
0;50;;1.0;6.177438113529438e-11;1.0272244151984773;1.2095535946500104;0.13569856077409048
0;51;;1.0;6.177438113529438e-11;1.0002143890794255;0.16933729196687775;0.11460510349409049
0;52;;1.0;6.177438113529438e-11;0.663340141174086;0.40034849904333275;0.12933072461409048
0;53;;1.0;6.177438113529438e-11;0.9444430556900222;0.4654219636573138;0.13768850957409048
0;54;;1.0;6.177438113529438e-11;1.2643534879521863;0.5390787901063383;0.1281367553340905
0;55;;1.0;6.177438113529438e-11;0.6584404180329058;0.19754706724717405;0.13569856077409048
0;56;;1.0;6.177438113529438e-11;1.336986387394079;0.78700656603289;0.11739103181409048
0;57;;1.0;6.177438113529438e-11;1.2886392751315183;0.37312179194282374;0.13768850957409048
0;58;;1.0;6.177438113529438e-11;0.5285575589772109;1.0635187894264264;0.1396784583740905
0;59;;1.0;6.177438113529438e-11;0.8182310296401475;1.0381842347977195;0.1281367553340905
0;60;;1.0;6.177438113529438e-11;0.42186204452745796;0.7677127745883524;0.13609655053409048
0;61;;1.0;6.177438113529438e-11;0.49623797409170795;0.2984830888102498;0.11699304205409049
0;62;;1.0;6.177438113529438e-11;1.0718628074244028;1.1836858551170366;0.12336087821409049
0;63;;1.0;6.177438113529438e-11;1.0354425750206857;1.2949476961428517;0.11579907277409049
0;64;;1.0;6.177438113529438e-11;1.0485357847592018;1.2778814324486483;0.13251464269409047
0;65;;1.0;6.177438113529438e-11;0.650610344589444;0.24580669886495332;0.1257488167740905
0;66;;1.0;6.177438113529438e-11;0.9671983728343191;0.5198944550352643;0.12773876557409047
0;67;;1.0;6.177438113529438e-11;0.7462456257531798;1.0508440708775098;0.13609655053409048
0;68;;1.0;6.177438113529438e-11;0.7277319619559067;0.8077589148680032;0.11659505229409048
0;69;;1.0;6.177438113529438e-11;1.0060947522146895;1.055421724915081;0.13609655053409048
0;70;;1.0;6.177438113529438e-11;0.7253501139250268;0.5350047702637108;0.1257488167740905
0;71;;1.0;6.177438113529438e-11;1.3026035413689714;1.1807774735625887;0.12375886797409048
0;72;;1.0;6.177438113529438e-11;0.6850304928496965;0.40161824320575334;0.11540108301409048
0;73;;1.0;6.177438113529438e-11;0.9215815375911697;0.28598530423193025;0.1309226836540905
0;74;;1.0;6.177438113529438e-11;0.8071287997812351;0.5874652863784698;0.13609655053409048
0;75;;1.0;6.177438113529438e-11;0.7671680397278479;0.18211478207451098;0.12216690893409048
0;76;;1.0;6.177438113529438e-11;0.5615043920912675;0.5175560294814774;0.12415685773409048
0;77;;1.0;6.177438113529438e-11;0.5025067239897495;0.8815768869608334;0.13132067341409048
0;78;;1.0;6.177438113529438e-11;1.2950606484555123;0.7748057881503078;0.11579907277409049
0;79;;1.0;6.177438113529438e-11;0.5167072121262687;0.3843510595597822;0.11818701133409049
0;80;;1.0;6.177438113529438e-11;0.688828675288535;0.49502592905708537;0.13211665293409047
0;81;;1.0;6.177438113529438e-11;1.4085255386003317;0.449481456828863;0.13132067341409048
0;82;;1.0;6.177438113529438e-11;0.9242191278459977;0.3320525592416722;0.12336087821409049
0;83;;1.0;6.177438113529438e-11;0.8295593337763539;0.9832310108242228;0.1257488167740905
0;84;;1.0;6.177438113529438e-11;1.1674393534628915;0.5574639257167203;0.14007644813409048
0;85;;1.0;6.177438113529438e-11;1.3666826391886067;0.9337540159431003;0.11739103181409048
0;86;;1.0;6.177438113529438e-11;1.1600646369640062;1.1313006572055742;0.12773876557409047
0;87;;2.0;1.2354876227058877e-10;0.5113023981314335;0.38375558026734485;0.13331062221409049
0;88;;2.0;1.2354876227058877e-10;0.7562002087947747;0.20523062682635518;0.12554982189409047
0;89;;2.0;1.2354876227058877e-10;1.0135058857690193;1.284432300413579;0.13788750445409048
0;90;;2.0;1.2354876227058877e-10;0.8105187747483841;0.34231335550939707;0.1267437911740905
0;91;;2.0;1.2354876227058877e-10;0.6320585564940401;0.38974404058064244;0.12256489869409047
0;92;;2.0;1.2354876227058877e-10;0.7229254472582652;0.23890526966138087;0.12933072461409048
0;93;;2.0;1.2354876227058877e-10;0.6228072330099444;0.27029849100736236;0.13350961709409048
0;94;;2.0;1.2354876227058877e-10;0.8136890690324803;0.3516657703476907;0.1257488167740905
0;95;;2.0;1.2354876227058877e-10;1.4900629527051745;0.6214257773666696;0.11659505229409048
0;96;;2.0;1.2354876227058877e-10;1.3609420332017077;0.741923588551584;0.11440610861409048
0;97;;2.0;1.2354876227058877e-10;1.1330843498945184;0.5250756074955445;0.11659505229409048
0;98;;2.0;1.2354876227058877e-10;0.59476681701534;0.33125048815485;0.1257488167740905
0;99;;2.0;1.2354876227058877e-10;0.7527400233110558;0.1982298755859043;0.13151966829409048
0;100;;2.0;1.2354876227058877e-10;0.6478274016964093;0.4050506883000128;0.13808649933409048
0;101;;2.0;1.2354876227058877e-10;0.8567815724543737;0.22335536616569646;0.13768850957409048
0;102;;2.0;1.2354876227058877e-10;1.1326833341214695;0.5837455874058689;0.13808649933409048
0;103;;2.0;1.2354876227058877e-10;0.7144907679986698;0.204928615445763;0.11619706253409048
0;104;;2.0;1.2354876227058877e-10;0.9658006264272188;0.29069204524463266;0.11898299085409048
0;105;;2.0;1.2354876227058877e-10;1.1194187787365184;0.3524244569330151;0.1374895146940905
0;106;;2.0;1.2354876227058877e-10;1.3763840484700542;0.45669517456889946;0.1305246938940905
0;107;;2.0;1.2354876227058877e-10;0.4496090445760292;0.6655036128982501;0.11679404717409049
0;108;;2.0;1.2354876227058877e-10;0.5973573920169052;1.0286463246676711;0.12017696013409047
0;109;;2.0;1.2354876227058877e-10;1.1649357906469624;1.2668698616114056;0.12455484749409047
0;110;;2.0;1.2354876227058877e-10;1.143536286453585;1.1649895689091965;0.12336087821409049
0;111;;2.0;1.2354876227058877e-10;0.687705907018625;0.4973073683985402;0.1329126324540905
0;112;;2.0;1.2354876227058877e-10;0.9922225879461501;0.19829489878091863;0.13350961709409048
0;113;;2.0;1.2354876227058877e-10;0.6040483301250454;0.229720738838872;0.1301267041340905
0;114;;2.0;1.2354876227058877e-10;1.1359384595867332;0.519725415228063;0.11778902157409048
0;115;;2.0;1.2354876227058877e-10;0.4810793062367275;1.0508498498345915;0.12395786285409048
0;116;;2.0;1.2354876227058877e-10;1.3279697998612883;0.48923309837212786;0.13331062221409049
0;117;;2.0;1.2354876227058877e-10;0.573394918011381;0.9231954320888484;0.11778902157409048
0;118;;2.0;1.2354876227058877e-10;0.7142254078181006;0.20253013567699485;0.11679404717409049
0;119;;2.0;1.2354876227058877e-10;0.7709216411576001;0.23037269785757647;0.12336087821409049
0;120;;2.0;1.2354876227058877e-10;0.45857297422139254;0.7741625689768692;0.11957997549409048
0;121;;2.0;1.2354876227058877e-10;1.1057357180660905;0.8000752303219463;0.12176891917409048
0;122;;2.0;1.2354876227058877e-10;0.6883310054146418;0.5028111401083883;0.13112167853409049
0;123;;2.0;1.2354876227058877e-10;0.6031484589143722;0.986085152825593;0.11659505229409048
0;124;;2.0;1.2354876227058877e-10;0.8162930951073034;0.3567773121521127;0.12714178093409048
0;125;;2.0;1.2354876227058877e-10;0.6129676707751267;0.8215640491531594;0.12435585261409048
0;126;;2.0;1.2354876227058877e-10;0.9499094896303261;0.5458318409289178;0.11719203693409048
0;127;;2.0;1.2354876227058877e-10;0.542940781076187;0.5372360153220453;0.13947946349409046
0;128;;2.0;1.2354876227058877e-10;0.5845650982932893;0.5192208573230432;0.13908147373409047
0;129;;2.0;1.2354876227058877e-10;0.8502582499237242;0.23370748319243906;0.13848448909409047
0;130;;2.0;1.2354876227058877e-10;0.48999616549830965;0.5991631686335136;0.1392804686140905
0;131;;2.0;1.2354876227058877e-10;0.6317543370276549;0.8093107296998024;0.11818701133409049
0;132;;2.0;1.2354876227058877e-10;1.109923907435092;0.302284755096073;0.11540108301409048
0;133;;2.0;1.2354876227058877e-10;0.4583853166400646;0.9845020000401137;0.14007644813409048
0;134;;2.0;1.2354876227058877e-10;0.9649567165554584;1.3430960127331673;0.14166840717409046
0;135;;2.0;1.2354876227058877e-10;1.1147136124774717;0.24482343430864734;0.11699304205409049
0;136;;2.0;1.2354876227058877e-10;0.5875711675266816;0.522409504450102;0.13888247885409047
0;137;;2.0;1.2354876227058877e-10;0.43288283373198916;0.49706707351041035;0.12455484749409047
0;138;;2.0;1.2354876227058877e-10;1.1142635346663154;0.31299370095219364;0.12137092941409049
0;139;;2.0;1.2354876227058877e-10;1.050562028075301;0.18951625313190262;0.12077394477409048
0;140;;2.0;1.2354876227058877e-10;0.5141935256471539;0.3079639591707339;0.1392804686140905
0;141;;2.0;1.2354876227058877e-10;0.8305864122142258;0.3034717933778662;0.12753977069409048
0;142;;2.0;1.2354876227058877e-10;1.1040439709172871;0.34623614319731216;0.1353005710140905
0;143;;2.0;1.2354876227058877e-10;1.0385328195366659;0.8863782732875161;0.12176891917409048
0;144;;2.0;1.2354876227058877e-10;0.7525162250997273;0.7540800046653602;0.1396784583740905
0;145;;2.0;1.2354876227058877e-10;0.6073578047480321;0.22161352213853083;0.11540108301409048
0;146;;2.0;1.2354876227058877e-10;0.5264218352136576;0.33499238586426483;0.1281367553340905
0;147;;2.0;1.2354876227058877e-10;1.136977645355921;0.5842474343564559;0.13669353517409047
0;148;;2.0;1.2354876227058877e-10;1.4881286771383648;0.8219737475152691;0.13589755565409048
